Date,Day of Week,Dish Name,Hour,Quantity
2024-12-03,Tuesday,Spaghetti Bolognese,8,0
2024-12-03,Tuesday,Caesar Salad,8,0
2024-12-03,Tuesday,Margherita Pizza,8,0
2024-12-03,Tuesday,Chicken Curry,8,0
2024-12-03,Tuesday,Grilled Salmon,8,0
2024-12-03,Tuesday,Beef Burger,8,0
2024-12-03,Tuesday,Vegan Wrap,8,0
2024-12-03,Tuesday,Eggplant Parmesan,8,0
2024-12-03,Tuesday,Pasta Primavera,8,0
2024-12-03,Tuesday,Chicken Alfredo,8,0
2024-12-03,Tuesday,Spaghetti Bolognese,9,7
2024-12-03,Tuesday,Caesar Salad,9,6
2024-12-03,Tuesday,Margherita Pizza,9,3
2024-12-03,Tuesday,Chicken Curry,9,8
2024-12-03,Tuesday,Grilled Salmon,9,8
2024-12-03,Tuesday,Beef Burger,9,1
2024-12-03,Tuesday,Vegan Wrap,9,8
2024-12-03,Tuesday,Eggplant Parmesan,9,8
2024-12-03,Tuesday,Pasta Primavera,9,1
2024-12-03,Tuesday,Chicken Alfredo,9,2
2024-12-03,Tuesday,Spaghetti Bolognese,10,2
2024-12-03,Tuesday,Caesar Salad,10,4
2024-12-03,Tuesday,Margherita Pizza,10,7
2024-12-03,Tuesday,Chicken Curry,10,3
2024-12-03,Tuesday,Grilled Salmon,10,5
2024-12-03,Tuesday,Beef Burger,10,7
2024-12-03,Tuesday,Vegan Wrap,10,2
2024-12-03,Tuesday,Eggplant Parmesan,10,4
2024-12-03,Tuesday,Pasta Primavera,10,8
2024-12-03,Tuesday,Chicken Alfredo,10,7
2024-12-03,Tuesday,Spaghetti Bolognese,11,14
2024-12-03,Tuesday,Caesar Salad,11,18
2024-12-03,Tuesday,Margherita Pizza,11,12
2024-12-03,Tuesday,Chicken Curry,11,6
2024-12-03,Tuesday,Grilled Salmon,11,8
2024-12-03,Tuesday,Beef Burger,11,20
2024-12-03,Tuesday,Vegan Wrap,11,17
2024-12-03,Tuesday,Eggplant Parmesan,11,11
2024-12-03,Tuesday,Pasta Primavera,11,11
2024-12-03,Tuesday,Chicken Alfredo,11,15
2024-12-03,Tuesday,Spaghetti Bolognese,12,13
2024-12-03,Tuesday,Caesar Salad,12,10
2024-12-03,Tuesday,Margherita Pizza,12,6
2024-12-03,Tuesday,Chicken Curry,12,13
2024-12-03,Tuesday,Grilled Salmon,12,7
2024-12-03,Tuesday,Beef Burger,12,18
2024-12-03,Tuesday,Vegan Wrap,12,19
2024-12-03,Tuesday,Eggplant Parmesan,12,14
2024-12-03,Tuesday,Pasta Primavera,12,13
2024-12-03,Tuesday,Chicken Alfredo,12,15
2024-12-03,Tuesday,Spaghetti Bolognese,13,9
2024-12-03,Tuesday,Caesar Salad,13,6
2024-12-03,Tuesday,Margherita Pizza,13,15
2024-12-03,Tuesday,Chicken Curry,13,17
2024-12-03,Tuesday,Grilled Salmon,13,13
2024-12-03,Tuesday,Beef Burger,13,17
2024-12-03,Tuesday,Vegan Wrap,13,17
2024-12-03,Tuesday,Eggplant Parmesan,13,10
2024-12-03,Tuesday,Pasta Primavera,13,16
2024-12-03,Tuesday,Chicken Alfredo,13,14
2024-12-03,Tuesday,Spaghetti Bolognese,14,5
2024-12-03,Tuesday,Caesar Salad,14,6
2024-12-03,Tuesday,Margherita Pizza,14,5
2024-12-03,Tuesday,Chicken Curry,14,6
2024-12-03,Tuesday,Grilled Salmon,14,3
2024-12-03,Tuesday,Beef Burger,14,8
2024-12-03,Tuesday,Vegan Wrap,14,8
2024-12-03,Tuesday,Eggplant Parmesan,14,3
2024-12-03,Tuesday,Pasta Primavera,14,5
2024-12-03,Tuesday,Chicken Alfredo,14,5
2024-12-03,Tuesday,Spaghetti Bolognese,15,4
2024-12-03,Tuesday,Caesar Salad,15,6
2024-12-03,Tuesday,Margherita Pizza,15,7
2024-12-03,Tuesday,Chicken Curry,15,6
2024-12-03,Tuesday,Grilled Salmon,15,1
2024-12-03,Tuesday,Beef Burger,15,7
2024-12-03,Tuesday,Vegan Wrap,15,6
2024-12-03,Tuesday,Eggplant Parmesan,15,1
2024-12-03,Tuesday,Pasta Primavera,15,1
2024-12-03,Tuesday,Chicken Alfredo,15,2
2024-12-03,Tuesday,Spaghetti Bolognese,16,2
2024-12-03,Tuesday,Caesar Salad,16,8
2024-12-03,Tuesday,Margherita Pizza,16,1
2024-12-03,Tuesday,Chicken Curry,16,8
2024-12-03,Tuesday,Grilled Salmon,16,8
2024-12-03,Tuesday,Beef Burger,16,1
2024-12-03,Tuesday,Vegan Wrap,16,6
2024-12-03,Tuesday,Eggplant Parmesan,16,6
2024-12-03,Tuesday,Pasta Primavera,16,6
2024-12-03,Tuesday,Chicken Alfredo,16,6
2024-12-03,Tuesday,Spaghetti Bolognese,17,2
2024-12-03,Tuesday,Caesar Salad,17,5
2024-12-03,Tuesday,Margherita Pizza,17,7
2024-12-03,Tuesday,Chicken Curry,17,7
2024-12-03,Tuesday,Grilled Salmon,17,2
2024-12-03,Tuesday,Beef Burger,17,2
2024-12-03,Tuesday,Vegan Wrap,17,4
2024-12-03,Tuesday,Eggplant Parmesan,17,5
2024-12-03,Tuesday,Pasta Primavera,17,5
2024-12-03,Tuesday,Chicken Alfredo,17,6
2024-12-03,Tuesday,Spaghetti Bolognese,18,19
2024-12-03,Tuesday,Caesar Salad,18,22
2024-12-03,Tuesday,Margherita Pizza,18,8
2024-12-03,Tuesday,Chicken Curry,18,11
2024-12-03,Tuesday,Grilled Salmon,18,11
2024-12-03,Tuesday,Beef Burger,18,9
2024-12-03,Tuesday,Vegan Wrap,18,22
2024-12-03,Tuesday,Eggplant Parmesan,18,8
2024-12-03,Tuesday,Pasta Primavera,18,16
2024-12-03,Tuesday,Chicken Alfredo,18,11
2024-12-03,Tuesday,Spaghetti Bolognese,19,23
2024-12-03,Tuesday,Caesar Salad,19,15
2024-12-03,Tuesday,Margherita Pizza,19,18
2024-12-03,Tuesday,Chicken Curry,19,21
2024-12-03,Tuesday,Grilled Salmon,19,14
2024-12-03,Tuesday,Beef Burger,19,22
2024-12-03,Tuesday,Vegan Wrap,19,24
2024-12-03,Tuesday,Eggplant Parmesan,19,16
2024-12-03,Tuesday,Pasta Primavera,19,23
2024-12-03,Tuesday,Chicken Alfredo,19,12
2024-12-03,Tuesday,Spaghetti Bolognese,20,21
2024-12-03,Tuesday,Caesar Salad,20,13
2024-12-03,Tuesday,Margherita Pizza,20,19
2024-12-03,Tuesday,Chicken Curry,20,8
2024-12-03,Tuesday,Grilled Salmon,20,25
2024-12-03,Tuesday,Beef Burger,20,21
2024-12-03,Tuesday,Vegan Wrap,20,12
2024-12-03,Tuesday,Eggplant Parmesan,20,22
2024-12-03,Tuesday,Pasta Primavera,20,12
2024-12-03,Tuesday,Chicken Alfredo,20,21
2024-12-03,Tuesday,Spaghetti Bolognese,21,0
2024-12-03,Tuesday,Caesar Salad,21,0
2024-12-03,Tuesday,Margherita Pizza,21,0
2024-12-03,Tuesday,Chicken Curry,21,0
2024-12-03,Tuesday,Grilled Salmon,21,0
2024-12-03,Tuesday,Beef Burger,21,0
2024-12-03,Tuesday,Vegan Wrap,21,0
2024-12-03,Tuesday,Eggplant Parmesan,21,0
2024-12-03,Tuesday,Pasta Primavera,21,0
2024-12-03,Tuesday,Chicken Alfredo,21,0
2024-12-03,Tuesday,Spaghetti Bolognese,22,0
2024-12-03,Tuesday,Caesar Salad,22,0
2024-12-03,Tuesday,Margherita Pizza,22,0
2024-12-03,Tuesday,Chicken Curry,22,0
2024-12-03,Tuesday,Grilled Salmon,22,0
2024-12-03,Tuesday,Beef Burger,22,0
2024-12-03,Tuesday,Vegan Wrap,22,0
2024-12-03,Tuesday,Eggplant Parmesan,22,0
2024-12-03,Tuesday,Pasta Primavera,22,0
2024-12-03,Tuesday,Chicken Alfredo,22,0
2024-12-03,Tuesday,Spaghetti Bolognese,23,0
2024-12-03,Tuesday,Caesar Salad,23,0
2024-12-03,Tuesday,Margherita Pizza,23,0
2024-12-03,Tuesday,Chicken Curry,23,0
2024-12-03,Tuesday,Grilled Salmon,23,0
2024-12-03,Tuesday,Beef Burger,23,0
2024-12-03,Tuesday,Vegan Wrap,23,0
2024-12-03,Tuesday,Eggplant Parmesan,23,0
2024-12-03,Tuesday,Pasta Primavera,23,0
2024-12-03,Tuesday,Chicken Alfredo,23,0
2024-12-04,Wednesday,Spaghetti Bolognese,0,0
2024-12-04,Wednesday,Caesar Salad,0,0
2024-12-04,Wednesday,Margherita Pizza,0,0
2024-12-04,Wednesday,Chicken Curry,0,0
2024-12-04,Wednesday,Grilled Salmon,0,0
2024-12-04,Wednesday,Beef Burger,0,0
2024-12-04,Wednesday,Vegan Wrap,0,0
2024-12-04,Wednesday,Eggplant Parmesan,0,0
2024-12-04,Wednesday,Pasta Primavera,0,0
2024-12-04,Wednesday,Chicken Alfredo,0,0
2024-12-04,Wednesday,Spaghetti Bolognese,1,0
2024-12-04,Wednesday,Caesar Salad,1,0
2024-12-04,Wednesday,Margherita Pizza,1,0
2024-12-04,Wednesday,Chicken Curry,1,0
2024-12-04,Wednesday,Grilled Salmon,1,0
2024-12-04,Wednesday,Beef Burger,1,0
2024-12-04,Wednesday,Vegan Wrap,1,0
2024-12-04,Wednesday,Eggplant Parmesan,1,0
2024-12-04,Wednesday,Pasta Primavera,1,0
2024-12-04,Wednesday,Chicken Alfredo,1,0
2024-12-04,Wednesday,Spaghetti Bolognese,2,0
2024-12-04,Wednesday,Caesar Salad,2,0
2024-12-04,Wednesday,Margherita Pizza,2,0
2024-12-04,Wednesday,Chicken Curry,2,0
2024-12-04,Wednesday,Grilled Salmon,2,0
2024-12-04,Wednesday,Beef Burger,2,0
2024-12-04,Wednesday,Vegan Wrap,2,0
2024-12-04,Wednesday,Eggplant Parmesan,2,0
2024-12-04,Wednesday,Pasta Primavera,2,0
2024-12-04,Wednesday,Chicken Alfredo,2,0
2024-12-04,Wednesday,Spaghetti Bolognese,3,0
2024-12-04,Wednesday,Caesar Salad,3,0
2024-12-04,Wednesday,Margherita Pizza,3,0
2024-12-04,Wednesday,Chicken Curry,3,0
2024-12-04,Wednesday,Grilled Salmon,3,0
2024-12-04,Wednesday,Beef Burger,3,0
2024-12-04,Wednesday,Vegan Wrap,3,0
2024-12-04,Wednesday,Eggplant Parmesan,3,0
2024-12-04,Wednesday,Pasta Primavera,3,0
2024-12-04,Wednesday,Chicken Alfredo,3,0
2024-12-04,Wednesday,Spaghetti Bolognese,4,0
2024-12-04,Wednesday,Caesar Salad,4,0
2024-12-04,Wednesday,Margherita Pizza,4,0
2024-12-04,Wednesday,Chicken Curry,4,0
2024-12-04,Wednesday,Grilled Salmon,4,0
2024-12-04,Wednesday,Beef Burger,4,0
2024-12-04,Wednesday,Vegan Wrap,4,0
2024-12-04,Wednesday,Eggplant Parmesan,4,0
2024-12-04,Wednesday,Pasta Primavera,4,0
2024-12-04,Wednesday,Chicken Alfredo,4,0
2024-12-04,Wednesday,Spaghetti Bolognese,5,0
2024-12-04,Wednesday,Caesar Salad,5,0
2024-12-04,Wednesday,Margherita Pizza,5,0
2024-12-04,Wednesday,Chicken Curry,5,0
2024-12-04,Wednesday,Grilled Salmon,5,0
2024-12-04,Wednesday,Beef Burger,5,0
2024-12-04,Wednesday,Vegan Wrap,5,0
2024-12-04,Wednesday,Eggplant Parmesan,5,0
2024-12-04,Wednesday,Pasta Primavera,5,0
2024-12-04,Wednesday,Chicken Alfredo,5,0
2024-12-04,Wednesday,Spaghetti Bolognese,6,0
2024-12-04,Wednesday,Caesar Salad,6,0
2024-12-04,Wednesday,Margherita Pizza,6,0
2024-12-04,Wednesday,Chicken Curry,6,0
2024-12-04,Wednesday,Grilled Salmon,6,0
2024-12-04,Wednesday,Beef Burger,6,0
2024-12-04,Wednesday,Vegan Wrap,6,0
2024-12-04,Wednesday,Eggplant Parmesan,6,0
2024-12-04,Wednesday,Pasta Primavera,6,0
2024-12-04,Wednesday,Chicken Alfredo,6,0
2024-12-04,Wednesday,Spaghetti Bolognese,7,0
2024-12-04,Wednesday,Caesar Salad,7,0
2024-12-04,Wednesday,Margherita Pizza,7,0
2024-12-04,Wednesday,Chicken Curry,7,0
2024-12-04,Wednesday,Grilled Salmon,7,0
2024-12-04,Wednesday,Beef Burger,7,0
2024-12-04,Wednesday,Vegan Wrap,7,0
2024-12-04,Wednesday,Eggplant Parmesan,7,0
2024-12-04,Wednesday,Pasta Primavera,7,0
2024-12-04,Wednesday,Chicken Alfredo,7,0
2024-12-04,Wednesday,Spaghetti Bolognese,8,0
2024-12-04,Wednesday,Caesar Salad,8,0
2024-12-04,Wednesday,Margherita Pizza,8,0
2024-12-04,Wednesday,Chicken Curry,8,0
2024-12-04,Wednesday,Grilled Salmon,8,0
2024-12-04,Wednesday,Beef Burger,8,0
2024-12-04,Wednesday,Vegan Wrap,8,0
2024-12-04,Wednesday,Eggplant Parmesan,8,0
2024-12-04,Wednesday,Pasta Primavera,8,0
2024-12-04,Wednesday,Chicken Alfredo,8,0
2024-12-04,Wednesday,Spaghetti Bolognese,9,2
2024-12-04,Wednesday,Caesar Salad,9,6
2024-12-04,Wednesday,Margherita Pizza,9,6
2024-12-04,Wednesday,Chicken Curry,9,1
2024-12-04,Wednesday,Grilled Salmon,9,3
2024-12-04,Wednesday,Beef Burger,9,5
2024-12-04,Wednesday,Vegan Wrap,9,8
2024-12-04,Wednesday,Eggplant Parmesan,9,2
2024-12-04,Wednesday,Pasta Primavera,9,3
2024-12-04,Wednesday,Chicken Alfredo,9,5
2024-12-04,Wednesday,Spaghetti Bolognese,10,4
2024-12-04,Wednesday,Caesar Salad,10,7
2024-12-04,Wednesday,Margherita Pizza,10,2
2024-12-04,Wednesday,Chicken Curry,10,1
2024-12-04,Wednesday,Grilled Salmon,10,6
2024-12-04,Wednesday,Beef Burger,10,2
2024-12-04,Wednesday,Vegan Wrap,10,6
2024-12-04,Wednesday,Eggplant Parmesan,10,5
2024-12-04,Wednesday,Pasta Primavera,10,7
2024-12-04,Wednesday,Chicken Alfredo,10,8
2024-12-04,Wednesday,Spaghetti Bolognese,11,20
2024-12-04,Wednesday,Caesar Salad,11,20
2024-12-04,Wednesday,Margherita Pizza,11,8
2024-12-04,Wednesday,Chicken Curry,11,18
2024-12-04,Wednesday,Grilled Salmon,11,18
2024-12-04,Wednesday,Beef Burger,11,15
2024-12-04,Wednesday,Vegan Wrap,11,12
2024-12-04,Wednesday,Eggplant Parmesan,11,15
2024-12-04,Wednesday,Pasta Primavera,11,16
2024-12-04,Wednesday,Chicken Alfredo,11,16
2024-12-04,Wednesday,Spaghetti Bolognese,12,7
2024-12-04,Wednesday,Caesar Salad,12,10
2024-12-04,Wednesday,Margherita Pizza,12,10
2024-12-04,Wednesday,Chicken Curry,12,14
2024-12-04,Wednesday,Grilled Salmon,12,8
2024-12-04,Wednesday,Beef Burger,12,14
2024-12-04,Wednesday,Vegan Wrap,12,10
2024-12-04,Wednesday,Eggplant Parmesan,12,18
2024-12-04,Wednesday,Pasta Primavera,12,13
2024-12-04,Wednesday,Chicken Alfredo,12,18
2024-12-04,Wednesday,Spaghetti Bolognese,13,6
2024-12-04,Wednesday,Caesar Salad,13,20
2024-12-04,Wednesday,Margherita Pizza,13,14
2024-12-04,Wednesday,Chicken Curry,13,17
2024-12-04,Wednesday,Grilled Salmon,13,11
2024-12-04,Wednesday,Beef Burger,13,15
2024-12-04,Wednesday,Vegan Wrap,13,19
2024-12-04,Wednesday,Eggplant Parmesan,13,18
2024-12-04,Wednesday,Pasta Primavera,13,10
2024-12-04,Wednesday,Chicken Alfredo,13,14
2024-12-04,Wednesday,Spaghetti Bolognese,14,5
2024-12-04,Wednesday,Caesar Salad,14,6
2024-12-04,Wednesday,Margherita Pizza,14,1
2024-12-04,Wednesday,Chicken Curry,14,5
2024-12-04,Wednesday,Grilled Salmon,14,1
2024-12-04,Wednesday,Beef Burger,14,1
2024-12-04,Wednesday,Vegan Wrap,14,4
2024-12-04,Wednesday,Eggplant Parmesan,14,1
2024-12-04,Wednesday,Pasta Primavera,14,2
2024-12-04,Wednesday,Chicken Alfredo,14,7
2024-12-04,Wednesday,Spaghetti Bolognese,15,5
2024-12-04,Wednesday,Caesar Salad,15,5
2024-12-04,Wednesday,Margherita Pizza,15,6
2024-12-04,Wednesday,Chicken Curry,15,5
2024-12-04,Wednesday,Grilled Salmon,15,7
2024-12-04,Wednesday,Beef Burger,15,8
2024-12-04,Wednesday,Vegan Wrap,15,6
2024-12-04,Wednesday,Eggplant Parmesan,15,5
2024-12-04,Wednesday,Pasta Primavera,15,8
2024-12-04,Wednesday,Chicken Alfredo,15,2
2024-12-04,Wednesday,Spaghetti Bolognese,16,7
2024-12-04,Wednesday,Caesar Salad,16,2
2024-12-04,Wednesday,Margherita Pizza,16,8
2024-12-04,Wednesday,Chicken Curry,16,3
2024-12-04,Wednesday,Grilled Salmon,16,7
2024-12-04,Wednesday,Beef Burger,16,7
2024-12-04,Wednesday,Vegan Wrap,16,7
2024-12-04,Wednesday,Eggplant Parmesan,16,3
2024-12-04,Wednesday,Pasta Primavera,16,3
2024-12-04,Wednesday,Chicken Alfredo,16,3
2024-12-04,Wednesday,Spaghetti Bolognese,17,3
2024-12-04,Wednesday,Caesar Salad,17,5
2024-12-04,Wednesday,Margherita Pizza,17,6
2024-12-04,Wednesday,Chicken Curry,17,8
2024-12-04,Wednesday,Grilled Salmon,17,4
2024-12-04,Wednesday,Beef Burger,17,7
2024-12-04,Wednesday,Vegan Wrap,17,3
2024-12-04,Wednesday,Eggplant Parmesan,17,5
2024-12-04,Wednesday,Pasta Primavera,17,2
2024-12-04,Wednesday,Chicken Alfredo,17,6
2024-12-04,Wednesday,Spaghetti Bolognese,18,22
2024-12-04,Wednesday,Caesar Salad,18,25
2024-12-04,Wednesday,Margherita Pizza,18,14
2024-12-04,Wednesday,Chicken Curry,18,23
2024-12-04,Wednesday,Grilled Salmon,18,17
2024-12-04,Wednesday,Beef Burger,18,17
2024-12-04,Wednesday,Vegan Wrap,18,16
2024-12-04,Wednesday,Eggplant Parmesan,18,11
2024-12-04,Wednesday,Pasta Primavera,18,17
2024-12-04,Wednesday,Chicken Alfredo,18,9
2024-12-04,Wednesday,Spaghetti Bolognese,19,18
2024-12-04,Wednesday,Caesar Salad,19,20
2024-12-04,Wednesday,Margherita Pizza,19,8
2024-12-04,Wednesday,Chicken Curry,19,12
2024-12-04,Wednesday,Grilled Salmon,19,20
2024-12-04,Wednesday,Beef Burger,19,24
2024-12-04,Wednesday,Vegan Wrap,19,9
2024-12-04,Wednesday,Eggplant Parmesan,19,17
2024-12-04,Wednesday,Pasta Primavera,19,11
2024-12-04,Wednesday,Chicken Alfredo,19,21
2024-12-04,Wednesday,Spaghetti Bolognese,20,10
2024-12-04,Wednesday,Caesar Salad,20,24
2024-12-04,Wednesday,Margherita Pizza,20,19
2024-12-04,Wednesday,Chicken Curry,20,15
2024-12-04,Wednesday,Grilled Salmon,20,25
2024-12-04,Wednesday,Beef Burger,20,25
2024-12-04,Wednesday,Vegan Wrap,20,9
2024-12-04,Wednesday,Eggplant Parmesan,20,11
2024-12-04,Wednesday,Pasta Primavera,20,10
2024-12-04,Wednesday,Chicken Alfredo,20,12
2024-12-04,Wednesday,Spaghetti Bolognese,21,0
2024-12-04,Wednesday,Caesar Salad,21,0
2024-12-04,Wednesday,Margherita Pizza,21,0
2024-12-04,Wednesday,Chicken Curry,21,0
2024-12-04,Wednesday,Grilled Salmon,21,0
2024-12-04,Wednesday,Beef Burger,21,0
2024-12-04,Wednesday,Vegan Wrap,21,0
2024-12-04,Wednesday,Eggplant Parmesan,21,0
2024-12-04,Wednesday,Pasta Primavera,21,0
2024-12-04,Wednesday,Chicken Alfredo,21,0
2024-12-04,Wednesday,Spaghetti Bolognese,22,0
2024-12-04,Wednesday,Caesar Salad,22,0
2024-12-04,Wednesday,Margherita Pizza,22,0
2024-12-04,Wednesday,Chicken Curry,22,0
2024-12-04,Wednesday,Grilled Salmon,22,0
2024-12-04,Wednesday,Beef Burger,22,0
2024-12-04,Wednesday,Vegan Wrap,22,0
2024-12-04,Wednesday,Eggplant Parmesan,22,0
2024-12-04,Wednesday,Pasta Primavera,22,0
2024-12-04,Wednesday,Chicken Alfredo,22,0
2024-12-04,Wednesday,Spaghetti Bolognese,23,0
2024-12-04,Wednesday,Caesar Salad,23,0
2024-12-04,Wednesday,Margherita Pizza,23,0
2024-12-04,Wednesday,Chicken Curry,23,0
2024-12-04,Wednesday,Grilled Salmon,23,0
2024-12-04,Wednesday,Beef Burger,23,0
2024-12-04,Wednesday,Vegan Wrap,23,0
2024-12-04,Wednesday,Eggplant Parmesan,23,0
2024-12-04,Wednesday,Pasta Primavera,23,0
2024-12-04,Wednesday,Chicken Alfredo,23,0
2024-12-05,Thursday,Spaghetti Bolognese,0,0
2024-12-05,Thursday,Caesar Salad,0,0
2024-12-05,Thursday,Margherita Pizza,0,0
2024-12-05,Thursday,Chicken Curry,0,0
2024-12-05,Thursday,Grilled Salmon,0,0
2024-12-05,Thursday,Beef Burger,0,0
2024-12-05,Thursday,Vegan Wrap,0,0
2024-12-05,Thursday,Eggplant Parmesan,0,0
2024-12-05,Thursday,Pasta Primavera,0,0
2024-12-05,Thursday,Chicken Alfredo,0,0
2024-12-05,Thursday,Spaghetti Bolognese,1,0
2024-12-05,Thursday,Caesar Salad,1,0
2024-12-05,Thursday,Margherita Pizza,1,0
2024-12-05,Thursday,Chicken Curry,1,0
2024-12-05,Thursday,Grilled Salmon,1,0
2024-12-05,Thursday,Beef Burger,1,0
2024-12-05,Thursday,Vegan Wrap,1,0
2024-12-05,Thursday,Eggplant Parmesan,1,0
2024-12-05,Thursday,Pasta Primavera,1,0
2024-12-05,Thursday,Chicken Alfredo,1,0
2024-12-05,Thursday,Spaghetti Bolognese,2,0
2024-12-05,Thursday,Caesar Salad,2,0
2024-12-05,Thursday,Margherita Pizza,2,0
2024-12-05,Thursday,Chicken Curry,2,0
2024-12-05,Thursday,Grilled Salmon,2,0
2024-12-05,Thursday,Beef Burger,2,0
2024-12-05,Thursday,Vegan Wrap,2,0
2024-12-05,Thursday,Eggplant Parmesan,2,0
2024-12-05,Thursday,Pasta Primavera,2,0
2024-12-05,Thursday,Chicken Alfredo,2,0
2024-12-05,Thursday,Spaghetti Bolognese,3,0
2024-12-05,Thursday,Caesar Salad,3,0
2024-12-05,Thursday,Margherita Pizza,3,0
2024-12-05,Thursday,Chicken Curry,3,0
2024-12-05,Thursday,Grilled Salmon,3,0
2024-12-05,Thursday,Beef Burger,3,0
2024-12-05,Thursday,Vegan Wrap,3,0
2024-12-05,Thursday,Eggplant Parmesan,3,0
2024-12-05,Thursday,Pasta Primavera,3,0
2024-12-05,Thursday,Chicken Alfredo,3,0
2024-12-05,Thursday,Spaghetti Bolognese,4,0
2024-12-05,Thursday,Caesar Salad,4,0
2024-12-05,Thursday,Margherita Pizza,4,0
2024-12-05,Thursday,Chicken Curry,4,0
2024-12-05,Thursday,Grilled Salmon,4,0
2024-12-05,Thursday,Beef Burger,4,0
2024-12-05,Thursday,Vegan Wrap,4,0
2024-12-05,Thursday,Eggplant Parmesan,4,0
2024-12-05,Thursday,Pasta Primavera,4,0
2024-12-05,Thursday,Chicken Alfredo,4,0
2024-12-05,Thursday,Spaghetti Bolognese,5,0
2024-12-05,Thursday,Caesar Salad,5,0
2024-12-05,Thursday,Margherita Pizza,5,0
2024-12-05,Thursday,Chicken Curry,5,0
2024-12-05,Thursday,Grilled Salmon,5,0
2024-12-05,Thursday,Beef Burger,5,0
2024-12-05,Thursday,Vegan Wrap,5,0
2024-12-05,Thursday,Eggplant Parmesan,5,0
2024-12-05,Thursday,Pasta Primavera,5,0
2024-12-05,Thursday,Chicken Alfredo,5,0
2024-12-05,Thursday,Spaghetti Bolognese,6,0
2024-12-05,Thursday,Caesar Salad,6,0
2024-12-05,Thursday,Margherita Pizza,6,0
2024-12-05,Thursday,Chicken Curry,6,0
2024-12-05,Thursday,Grilled Salmon,6,0
2024-12-05,Thursday,Beef Burger,6,0
2024-12-05,Thursday,Vegan Wrap,6,0
2024-12-05,Thursday,Eggplant Parmesan,6,0
2024-12-05,Thursday,Pasta Primavera,6,0
2024-12-05,Thursday,Chicken Alfredo,6,0
2024-12-05,Thursday,Spaghetti Bolognese,7,0
2024-12-05,Thursday,Caesar Salad,7,0
2024-12-05,Thursday,Margherita Pizza,7,0
2024-12-05,Thursday,Chicken Curry,7,0
2024-12-05,Thursday,Grilled Salmon,7,0
2024-12-05,Thursday,Beef Burger,7,0
2024-12-05,Thursday,Vegan Wrap,7,0
2024-12-05,Thursday,Eggplant Parmesan,7,0
2024-12-05,Thursday,Pasta Primavera,7,0
2024-12-05,Thursday,Chicken Alfredo,7,0
2024-12-05,Thursday,Spaghetti Bolognese,8,0
2024-12-05,Thursday,Caesar Salad,8,0
2024-12-05,Thursday,Margherita Pizza,8,0
2024-12-05,Thursday,Chicken Curry,8,0
2024-12-05,Thursday,Grilled Salmon,8,0
2024-12-05,Thursday,Beef Burger,8,0
2024-12-05,Thursday,Vegan Wrap,8,0
2024-12-05,Thursday,Eggplant Parmesan,8,0
2024-12-05,Thursday,Pasta Primavera,8,0
2024-12-05,Thursday,Chicken Alfredo,8,0
2024-12-05,Thursday,Spaghetti Bolognese,9,5
2024-12-05,Thursday,Caesar Salad,9,2
2024-12-05,Thursday,Margherita Pizza,9,4
2024-12-05,Thursday,Chicken Curry,9,3
2024-12-05,Thursday,Grilled Salmon,9,4
2024-12-05,Thursday,Beef Burger,9,2
2024-12-05,Thursday,Vegan Wrap,9,6
2024-12-05,Thursday,Eggplant Parmesan,9,4
2024-12-05,Thursday,Pasta Primavera,9,2
2024-12-05,Thursday,Chicken Alfredo,9,5
2024-12-05,Thursday,Spaghetti Bolognese,10,6
2024-12-05,Thursday,Caesar Salad,10,2
2024-12-05,Thursday,Margherita Pizza,10,1
2024-12-05,Thursday,Chicken Curry,10,7
2024-12-05,Thursday,Grilled Salmon,10,5
2024-12-05,Thursday,Beef Burger,10,1
2024-12-05,Thursday,Vegan Wrap,10,6
2024-12-05,Thursday,Eggplant Parmesan,10,2
2024-12-05,Thursday,Pasta Primavera,10,7
2024-12-05,Thursday,Chicken Alfredo,10,5
2024-12-05,Thursday,Spaghetti Bolognese,11,5
2024-12-05,Thursday,Caesar Salad,11,7
2024-12-05,Thursday,Margherita Pizza,11,13
2024-12-05,Thursday,Chicken Curry,11,20
2024-12-05,Thursday,Grilled Salmon,11,20
2024-12-05,Thursday,Beef Burger,11,9
2024-12-05,Thursday,Vegan Wrap,11,11
2024-12-05,Thursday,Eggplant Parmesan,11,14
2024-12-05,Thursday,Pasta Primavera,11,18
2024-12-05,Thursday,Chicken Alfredo,11,13
2024-12-05,Thursday,Spaghetti Bolognese,12,14
2024-12-05,Thursday,Caesar Salad,12,20
2024-12-05,Thursday,Margherita Pizza,12,10
2024-12-05,Thursday,Chicken Curry,12,10
2024-12-05,Thursday,Grilled Salmon,12,20
2024-12-05,Thursday,Beef Burger,12,13
2024-12-05,Thursday,Vegan Wrap,12,12
2024-12-05,Thursday,Eggplant Parmesan,12,6
2024-12-05,Thursday,Pasta Primavera,12,11
2024-12-05,Thursday,Chicken Alfredo,12,18
2024-12-05,Thursday,Spaghetti Bolognese,13,12
2024-12-05,Thursday,Caesar Salad,13,10
2024-12-05,Thursday,Margherita Pizza,13,9
2024-12-05,Thursday,Chicken Curry,13,5
2024-12-05,Thursday,Grilled Salmon,13,14
2024-12-05,Thursday,Beef Burger,13,13
2024-12-05,Thursday,Vegan Wrap,13,13
2024-12-05,Thursday,Eggplant Parmesan,13,18
