Date,Day,Hour,Dish,Amount
22/01/25,Wednesday,5,Burger,3
22/01/25,Wednesday,5,Sandwich,8
22/01/25,Wednesday,5,Soup,6
22/01/25,Wednesday,5,Burger,8
22/01/25,Wednesday,5,Pizza,9
22/01/25,Wednesday,5,Tacos,1
22/01/25,Wednesday,6,Sandwich,5
22/01/25,Wednesday,6,Sandwich,8
22/01/25,Wednesday,6,Salad,4
22/01/25,Wednesday,6,Curry,8
22/01/25,Wednesday,6,Sandwich,10
22/01/25,Wednesday,6,Pizza,10
22/01/25,Wednesday,7,Salad,9
22/01/25,Wednesday,7,Sandwich,5
22/01/25,Wednesday,7,Pizza,7
22/01/25,Wednesday,7,Tacos,5
22/01/25,Wednesday,7,Salad,6
22/01/25,Wednesday,7,Soup,2
22/01/25,Wednesday,7,Sandwich,7
22/01/25,Wednesday,8,Tacos,3
22/01/25,Wednesday,8,Curry,6
22/01/25,Wednesday,8,Sandwich,1
22/01/25,Wednesday,9,Sandwich,10
22/01/25,Wednesday,9,Sandwich,5
22/01/25,Wednesday,9,Soup,6
22/01/25,Wednesday,10,Burger,7
22/01/25,Wednesday,10,Tacos,6
22/01/25,Wednesday,10,Salad,2
22/01/25,Wednesday,10,Sandwich,7
22/01/25,Wednesday,11,Curry,6
22/01/25,Wednesday,11,Sushi,9
22/01/25,Wednesday,11,Sandwich,9
22/01/25,Wednesday,11,Burger,8
22/01/25,Wednesday,11,Sandwich,3
22/01/25,Wednesday,12,Tacos,4
22/01/25,Wednesday,12,Pizza,3
22/01/25,Wednesday,12,Sandwich,1
22/01/25,Wednesday,12,Sushi,6
22/01/25,Wednesday,12,Sandwich,1
22/01/25,Wednesday,12,Sushi,10
22/01/25,Wednesday,12,Sushi,4
22/01/25,Wednesday,13,Sandwich,0
22/01/25,Wednesday,13,Sandwich,7
22/01/25,Wednesday,13,Pizza,10
22/01/25,Wednesday,13,Pizza,3
22/01/25,Wednesday,13,Pizza,7
22/01/25,Wednesday,13,Sandwich,2
22/01/25,Wednesday,13,Burger,1
22/01/25,Wednesday,13,Sandwich,3
22/01/25,Wednesday,14,Pizza,6
22/01/25,Wednesday,14,Salad,8
22/01/25,Wednesday,14,Pizza,0
22/01/25,Wednesday,14,Salad,1
22/01/25,Wednesday,14,Salad,0
22/01/25,Wednesday,14,Pizza,4
22/01/25,Wednesday,15,Sandwich,10
22/01/25,Wednesday,15,Pizza,9
22/01/25,Wednesday,15,Sandwich,8
22/01/25,Wednesday,15,Tacos,7
22/01/25,Wednesday,15,Sushi,3
22/01/25,Wednesday,15,Sandwich,0
22/01/25,Wednesday,15,Sushi,3
22/01/25,Wednesday,16,Sushi,9
22/01/25,Wednesday,16,Sandwich,6
22/01/25,Wednesday,16,Soup,5
22/01/25,Wednesday,16,Soup,8
22/01/25,Wednesday,17,Sandwich,4
22/01/25,Wednesday,17,Tacos,0
22/01/25,Wednesday,17,Sandwich,7
22/01/25,Wednesday,17,Salad,10
22/01/25,Wednesday,17,Curry,5
22/01/25,Wednesday,17,Salad,3
22/01/25,Wednesday,17,Curry,5
22/01/25,Wednesday,18,Curry,7
22/01/25,Wednesday,18,Sandwich,10
22/01/25,Wednesday,18,Sandwich,4
22/01/25,Wednesday,19,Burger,9
22/01/25,Wednesday,19,Sushi,5
22/01/25,Wednesday,19,Pizza,10
22/01/25,Wednesday,20,Tacos,6
22/01/25,Wednesday,20,Sandwich,8
22/01/25,Wednesday,20,Burger,8
22/01/25,Wednesday,20,Soup,5
22/01/25,Wednesday,21,Sandwich,7
22/01/25,Wednesday,21,Tacos,10
22/01/25,Wednesday,21,Soup,1
22/01/25,Wednesday,21,Burger,1
22/01/25,Wednesday,21,Soup,1
22/01/25,Wednesday,21,Salad,9
22/01/25,Wednesday,21,Sandwich,10
22/01/25,Wednesday,22,Pizza,1
22/01/25,Wednesday,22,Soup,3
22/01/25,Wednesday,22,Burger,7
22/01/25,Wednesday,22,Curry,9
22/01/25,Wednesday,23,Tacos,9
22/01/25,Wednesday,23,Sandwich,4
22/01/25,Wednesday,23,Sushi,3
22/01/25,Wednesday,23,Soup,2
22/01/25,Wednesday,23,Sushi,9
22/01/25,Wednesday,23,Curry,1
22/01/25,Wednesday,23,Sandwich,1
22/01/25,Wednesday,23,Curry,3
23/01/25,Thursday,0,Burger,7
23/01/25,Thursday,0,Salad,3
23/01/25,Thursday,0,Sandwich,6
23/01/25,Thursday,0,Burger,3
23/01/25,Thursday,0,Sandwich,10
23/01/25,Thursday,1,Sandwich,2
23/01/25,Thursday,1,Sushi,0
23/01/25,Thursday,1,Burger,10
23/01/25,Thursday,1,Pizza,2
23/01/25,Thursday,1,Tacos,8
23/01/25,Thursday,1,Curry,2
23/01/25,Thursday,1,Soup,7
23/01/25,Thursday,1,Curry,6
23/01/25,Thursday,2,Pizza,10
23/01/25,Thursday,2,Pizza,8
23/01/25,Thursday,2,Pizza,6
23/01/25,Thursday,2,Sandwich,3
23/01/25,Thursday,2,Salad,8
23/01/25,Thursday,3,Pizza,5
23/01/25,Thursday,3,Sandwich,8
23/01/25,Thursday,3,Burger,6
23/01/25,Thursday,3,Sandwich,5
23/01/25,Thursday,3,Sandwich,4
23/01/25,Thursday,3,Sandwich,1
23/01/25,Thursday,4,Sandwich,6
23/01/25,Thursday,4,Sushi,5
23/01/25,Thursday,4,Tacos,2
23/01/25,Thursday,4,Sandwich,10
23/01/25,Thursday,4,Soup,9
23/01/25,Thursday,4,Burger,7
23/01/25,Thursday,4,Sandwich,5
23/01/25,Thursday,4,Sandwich,8
23/01/25,Thursday,5,Burger,4
23/01/25,Thursday,5,Sushi,4
23/01/25,Thursday,5,Curry,2
23/01/25,Thursday,5,Curry,3
23/01/25,Thursday,6,Burger,6
23/01/25,Thursday,6,Sandwich,9
23/01/25,Thursday,6,Soup,1
23/01/25,Thursday,6,Sandwich,0
23/01/25,Thursday,6,Sandwich,7
23/01/25,Thursday,7,Soup,8
23/01/25,Thursday,7,Sandwich,6
23/01/25,Thursday,7,Sandwich,7
23/01/25,Thursday,7,Sandwich,5
23/01/25,Thursday,7,Pizza,8
23/01/25,Thursday,7,Burger,4
23/01/25,Thursday,8,Burger,8
23/01/25,Thursday,8,Soup,4
23/01/25,Thursday,8,Sandwich,3
23/01/25,Thursday,8,Salad,9
23/01/25,Thursday,8,Sandwich,7
23/01/25,Thursday,9,Pizza,9
23/01/25,Thursday,9,Pizza,9
23/01/25,Thursday,9,Burger,5
23/01/25,Thursday,9,Sandwich,7
23/01/25,Thursday,10,Salad,7
23/01/25,Thursday,10,Sandwich,6
23/01/25,Thursday,10,Curry,5
23/01/25,Thursday,10,Sushi,2
23/01/25,Thursday,10,Salad,4
23/01/25,Thursday,10,Soup,7
23/01/25,Thursday,10,Sandwich,7
23/01/25,Thursday,10,Sandwich,1
23/01/25,Thursday,11,Curry,10
23/01/25,Thursday,11,Sandwich,0
23/01/25,Thursday,11,Soup,8
23/01/25,Thursday,11,Sushi,3
23/01/25,Thursday,11,Pizza,2
23/01/25,Thursday,12,Sandwich,7
23/01/25,Thursday,12,Soup,3
23/01/25,Thursday,12,Soup,3
23/01/25,Thursday,12,Pizza,8
23/01/25,Thursday,12,Tacos,1
23/01/25,Thursday,12,Burger,1
23/01/25,Thursday,12,Pizza,4
23/01/25,Thursday,12,Burger,10
23/01/25,Thursday,13,Sandwich,6
23/01/25,Thursday,13,Sushi,5
23/01/25,Thursday,13,Sandwich,7
23/01/25,Thursday,13,Sandwich,10
23/01/25,Thursday,13,Pizza,0
23/01/25,Thursday,13,Sandwich,6
23/01/25,Thursday,13,Sandwich,2
23/01/25,Thursday,14,Curry,9
23/01/25,Thursday,14,Sandwich,4
23/01/25,Thursday,14,Salad,7
23/01/25,Thursday,14,Sandwich,7
23/01/25,Thursday,14,Tacos,3
23/01/25,Thursday,14,Soup,5
23/01/25,Thursday,15,Sandwich,9
23/01/25,Thursday,15,Sandwich,6
23/01/25,Thursday,15,Tacos,8
23/01/25,Thursday,15,Sandwich,10
23/01/25,Thursday,16,Tacos,3
23/01/25,Thursday,16,Sandwich,6
23/01/25,Thursday,16,Sandwich,1
23/01/25,Thursday,16,Sandwich,9
23/01/25,Thursday,16,Sushi,0
23/01/25,Thursday,16,Sandwich,4
23/01/25,Thursday,17,Sandwich,1
23/01/25,Thursday,17,Pizza,9
23/01/25,Thursday,17,Sushi,9
23/01/25,Thursday,17,Sushi,4
23/01/25,Thursday,17,Tacos,5
23/01/25,Thursday,17,Curry,3
23/01/25,Thursday,17,Sandwich,10
23/01/25,Thursday,17,Sandwich,6
23/01/25,Thursday,18,Tacos,6
23/01/25,Thursday,18,Sandwich,8
23/01/25,Thursday,18,Salad,4
23/01/25,Thursday,18,Pizza,4
23/01/25,Thursday,19,Soup,2
23/01/25,Thursday,19,Sandwich,8
23/01/25,Thursday,19,Sandwich,6
23/01/25,Thursday,19,Curry,0
23/01/25,Thursday,19,Curry,6
23/01/25,Thursday,19,Pizza,6
23/01/25,Thursday,20,Burger,2
23/01/25,Thursday,20,Sushi,8
23/01/25,Thursday,20,Soup,1
23/01/25,Thursday,20,Salad,3
23/01/25,Thursday,20,Tacos,5
23/01/25,Thursday,21,Pizza,7
23/01/25,Thursday,21,Sushi,2
23/01/25,Thursday,21,Sushi,4
23/01/25,Thursday,21,Tacos,0
23/01/25,Thursday,22,Sandwich,1
23/01/25,Thursday,22,Tacos,2
23/01/25,Thursday,22,Salad,5
23/01/25,Thursday,22,Sushi,9
23/01/25,Thursday,22,Soup,7
23/01/25,Thursday,23,Sushi,0
23/01/25,Thursday,23,Sandwich,3
23/01/25,Thursday,23,Sandwich,0
23/01/25,Thursday,23,Sandwich,8
24/01/25,Friday,0,Curry,2
24/01/25,Friday,0,Burger,7
24/01/25,Friday,0,Sushi,6
24/01/25,Friday,0,Salad,10
24/01/25,Friday,1,Soup,0
24/01/25,Friday,1,Salad,9
24/01/25,Friday,1,Curry,4
24/01/25,Friday,1,Curry,0
24/01/25,Friday,2,Burger,2
24/01/25,Friday,2,Sushi,0
24/01/25,Friday,2,Sandwich,4
24/01/25,Friday,2,Soup,9
24/01/25,Friday,2,Sandwich,8
24/01/25,Friday,2,Sushi,3
24/01/25,Friday,3,Pizza,1
24/01/25,Friday,3,Pizza,6
24/01/25,Friday,3,Sushi,6
24/01/25,Friday,3,Sandwich,4
24/01/25,Friday,4,Sandwich,9
24/01/25,Friday,4,Salad,5
24/01/25,Friday,4,Sushi,9
24/01/25,Friday,4,Salad,8
24/01/25,Friday,5,Burger,7
24/01/25,Friday,5,Burger,6
24/01/25,Friday,5,Sushi,2
24/01/25,Friday,5,Sandwich,6
24/01/25,Friday,5,Salad,3
24/01/25,Friday,5,Sushi,1
24/01/25,Friday,5,Sandwich,7
24/01/25,Friday,5,Sushi,8
24/01/25,Friday,6,Sandwich,8
24/01/25,Friday,6,Sandwich,5
24/01/25,Friday,6,Burger,3
24/01/25,Friday,6,Salad,2
24/01/25,Friday,6,Sandwich,2
24/01/25,Friday,7,Sandwich,9
24/01/25,Friday,7,Soup,10
24/01/25,Friday,7,Soup,9
24/01/25,Friday,7,Salad,8
24/01/25,Friday,7,Sandwich,1
24/01/25,Friday,7,Sandwich,4
24/01/25,Friday,7,Salad,6
24/01/25,Friday,7,Pizza,6
24/01/25,Friday,8,Sandwich,10
24/01/25,Friday,8,Salad,3
24/01/25,Friday,8,Sandwich,8
24/01/25,Friday,8,Burger,4
24/01/25,Friday,8,Salad,10
24/01/25,Friday,8,Sandwich,7
24/01/25,Friday,8,Pizza,7
24/01/25,Friday,9,Sandwich,1
24/01/25,Friday,9,Sandwich,5
24/01/25,Friday,9,Sandwich,7
24/01/25,Friday,9,Sandwich,9
24/01/25,Friday,9,Curry,3
24/01/25,Friday,9,Sandwich,0
24/01/25,Friday,9,Burger,0
24/01/25,Friday,9,Sandwich,8
24/01/25,Friday,10,Sushi,8
24/01/25,Friday,10,Pizza,0
24/01/25,Friday,10,Burger,1
24/01/25,Friday,10,Tacos,8
24/01/25,Friday,10,Sandwich,4
24/01/25,Friday,10,Burger,3
24/01/25,Friday,10,Curry,7
24/01/25,Friday,11,Soup,2
24/01/25,Friday,11,Curry,1
24/01/25,Friday,11,Soup,7
24/01/25,Friday,11,Curry,6
24/01/25,Friday,11,Burger,3
24/01/25,Friday,11,Soup,1
24/01/25,Friday,12,Salad,7
24/01/25,Friday,12,Sushi,2
24/01/25,Friday,12,Pizza,5
24/01/25,Friday,12,Sandwich,9
24/01/25,Friday,13,Salad,6
24/01/25,Friday,13,Tacos,2
24/01/25,Friday,13,Pizza,8
24/01/25,Friday,13,Tacos,1
24/01/25,Friday,13,Sushi,3
24/01/25,Friday,13,Salad,5
24/01/25,Friday,14,Sushi,7
24/01/25,Friday,14,Burger,10
24/01/25,Friday,14,Burger,1
24/01/25,Friday,15,Sushi,0
24/01/25,Friday,15,Pizza,3
24/01/25,Friday,15,Salad,2
24/01/25,Friday,15,Sushi,5
24/01/25,Friday,15,Salad,4
24/01/25,Friday,15,Sandwich,3
24/01/25,Friday,15,Sandwich,4
24/01/25,Friday,16,Salad,5
24/01/25,Friday,16,Salad,3
24/01/25,Friday,16,Soup,1
24/01/25,Friday,17,Tacos,8
24/01/25,Friday,17,Curry,3
24/01/25,Friday,17,Burger,3
24/01/25,Friday,17,Tacos,8
24/01/25,Friday,17,Sandwich,4
24/01/25,Friday,18,Curry,5
24/01/25,Friday,18,Curry,10
24/01/25,Friday,18,Salad,10
24/01/25,Friday,18,Salad,7
24/01/25,Friday,19,Curry,8
24/01/25,Friday,19,Sushi,4
24/01/25,Friday,19,Curry,10
24/01/25,Friday,19,Soup,5
24/01/25,Friday,19,Soup,10
24/01/25,Friday,19,Soup,2
24/01/25,Friday,20,Curry,0
24/01/25,Friday,20,Tacos,1
24/01/25,Friday,20,Sandwich,6
24/01/25,Friday,20,Tacos,1
24/01/25,Friday,20,Sandwich,2
24/01/25,Friday,20,Sandwich,9
24/01/25,Friday,20,Sandwich,5
24/01/25,Friday,21,Sandwich,3
24/01/25,Friday,21,Tacos,7
24/01/25,Friday,21,Sandwich,7
24/01/25,Friday,21,Sushi,7
24/01/25,Friday,21,Soup,5
24/01/25,Friday,21,Burger,7
24/01/25,Friday,21,Pizza,0
24/01/25,Friday,21,Soup,7
24/01/25,Friday,22,Sushi,0
24/01/25,Friday,22,Burger,4
24/01/25,Friday,22,Soup,8
24/01/25,Friday,22,Sandwich,8
24/01/25,Friday,22,Tacos,7
24/01/25,Friday,23,Pizza,8
24/01/25,Friday,23,Burger,7
24/01/25,Friday,23,Pizza,0
25/01/25,Saturday,0,Sandwich,5
25/01/25,Saturday,0,Pizza,3
25/01/25,Saturday,0,Sandwich,5
25/01/25,Saturday,0,Sandwich,9
25/01/25,Saturday,0,Burger,9
25/01/25,Saturday,1,Sandwich,3
25/01/25,Saturday,1,Tacos,9
25/01/25,Saturday,1,Curry,4
25/01/25,Saturday,1,Soup,4
25/01/25,Saturday,2,Soup,9
25/01/25,Saturday,2,Sandwich,1
25/01/25,Saturday,2,Sushi,10
25/01/25,Saturday,2,Sandwich,0
25/01/25,Saturday,2,Sushi,1
25/01/25,Saturday,2,Tacos,9
25/01/25,Saturday,2,Sushi,8
25/01/25,Saturday,3,Salad,10
25/01/25,Saturday,3,Curry,2
25/01/25,Saturday,3,Salad,5
25/01/25,Saturday,3,Sandwich,9
25/01/25,Saturday,3,Sandwich,4
25/01/25,Saturday,4,Tacos,8
25/01/25,Saturday,4,Curry,4
25/01/25,Saturday,4,Soup,3
25/01/25,Saturday,4,Sandwich,8
25/01/25,Saturday,5,Sandwich,10
25/01/25,Saturday,5,Burger,7
25/01/25,Saturday,5,Curry,6
25/01/25,Saturday,5,Sandwich,4
25/01/25,Saturday,5,Sushi,3
25/01/25,Saturday,5,Soup,9
25/01/25,Saturday,5,Pizza,0
25/01/25,Saturday,6,Sandwich,2
25/01/25,Saturday,6,Pizza,8
25/01/25,Saturday,6,Sandwich,6
25/01/25,Saturday,6,Sandwich,2
25/01/25,Saturday,6,Sandwich,3
25/01/25,Saturday,6,Pizza,5
25/01/25,Saturday,6,Pizza,3
25/01/25,Saturday,7,Curry,3
25/01/25,Saturday,7,Salad,9
25/01/25,Saturday,7,Tacos,9
25/01/25,Saturday,7,Salad,3
25/01/25,Saturday,7,Sandwich,7
25/01/25,Saturday,7,Tacos,10
25/01/25,Saturday,7,Curry,8
25/01/25,Saturday,8,Burger,2
25/01/25,Saturday,8,Soup,4
25/01/25,Saturday,8,Sandwich,6
25/01/25,Saturday,8,Curry,4
25/01/25,Saturday,9,Sandwich,5
25/01/25,Saturday,9,Sandwich,3
25/01/25,Saturday,9,Sandwich,9
25/01/25,Saturday,9,Sandwich,10
25/01/25,Saturday,9,Sushi,7
25/01/25,Saturday,10,Sandwich,8
25/01/25,Saturday,10,Salad,0
25/01/25,Saturday,10,Burger,4
25/01/25,Saturday,10,Burger,8
25/01/25,Saturday,10,Tacos,2
25/01/25,Saturday,10,Soup,9
25/01/25,Saturday,10,Sandwich,8
25/01/25,Saturday,11,Sandwich,10
25/01/25,Saturday,11,Sandwich,4
25/01/25,Saturday,11,Sandwich,8
25/01/25,Saturday,11,Soup,5
25/01/25,Saturday,12,Burger,1
25/01/25,Saturday,12,Curry,1
25/01/25,Saturday,12,Salad,4
25/01/25,Saturday,12,Sandwich,5
25/01/25,Saturday,12,Soup,7
25/01/25,Saturday,12,Sandwich,3
25/01/25,Saturday,13,Soup,2
25/01/25,Saturday,13,Sushi,5
25/01/25,Saturday,13,Sandwich,4
25/01/25,Saturday,13,Sandwich,2
25/01/25,Saturday,13,Tacos,7
25/01/25,Saturday,13,Pizza,4
25/01/25,Saturday,13,Sandwich,10
25/01/25,Saturday,13,Sandwich,1
25/01/25,Saturday,14,Sandwich,4
25/01/25,Saturday,14,Pizza,8
25/01/25,Saturday,14,Sandwich,1
25/01/25,Saturday,14,Sushi,1
25/01/25,Saturday,14,Sushi,8
25/01/25,Saturday,15,Burger,4
25/01/25,Saturday,15,Sandwich,9
25/01/25,Saturday,15,Curry,3
25/01/25,Saturday,15,Sandwich,0
25/01/25,Saturday,16,Sushi,10
25/01/25,Saturday,16,Soup,8
25/01/25,Saturday,16,Pizza,5
25/01/25,Saturday,16,Sushi,8
25/01/25,Saturday,17,Pizza,5
25/01/25,Saturday,17,Sandwich,6
25/01/25,Saturday,17,Pizza,7
25/01/25,Saturday,17,Tacos,7
25/01/25,Saturday,17,Pizza,3
25/01/25,Saturday,18,Tacos,5
25/01/25,Saturday,18,Salad,2
25/01/25,Saturday,18,Curry,3
25/01/25,Saturday,18,Curry,6
25/01/25,Saturday,18,Sushi,5
25/01/25,Saturday,18,Burger,7
25/01/25,Saturday,18,Salad,8
25/01/25,Saturday,18,Sandwich,5
25/01/25,Saturday,19,Burger,8
25/01/25,Saturday,19,Sandwich,9
25/01/25,Saturday,19,Soup,5
25/01/25,Saturday,19,Sandwich,8
25/01/25,Saturday,19,Sandwich,9
25/01/25,Saturday,19,Sushi,7
25/01/25,Saturday,19,Salad,8
25/01/25,Saturday,20,Sushi,1
25/01/25,Saturday,20,Sandwich,10
25/01/25,Saturday,20,Salad,3
25/01/25,Saturday,20,Tacos,4
25/01/25,Saturday,20,Tacos,8
25/01/25,Saturday,20,Tacos,3
25/01/25,Saturday,20,Sandwich,8
25/01/25,Saturday,20,Pizza,4
25/01/25,Saturday,21,Tacos,4
25/01/25,Saturday,21,Sushi,5
25/01/25,Saturday,21,Pizza,9
25/01/25,Saturday,21,Tacos,10
25/01/25,Saturday,21,Curry,7
25/01/25,Saturday,21,Sandwich,10
25/01/25,Saturday,21,Burger,6
25/01/25,Saturday,21,Tacos,0
25/01/25,Saturday,22,Pizza,6
25/01/25,Saturday,22,Sandwich,9
25/01/25,Saturday,22,Sandwich,7
25/01/25,Saturday,23,Pizza,4
25/01/25,Saturday,23,Sushi,4
25/01/25,Saturday,23,Sushi,0
25/01/25,Saturday,23,Sandwich,2
25/01/25,Saturday,23,Sandwich,3
25/01/25,Saturday,23,Pizza,6
25/01/25,Saturday,23,Sandwich,7
26/01/25,Sunday,0,Curry,5
26/01/25,Sunday,0,Salad,6
26/01/25,Sunday,0,Sandwich,6
26/01/25,Sunday,1,Sandwich,5
26/01/25,Sunday,1,Sandwich,0
26/01/25,Sunday,1,Burger,9
26/01/25,Sunday,1,Sandwich,6
26/01/25,Sunday,1,Soup,7
26/01/25,Sunday,1,Soup,8
26/01/25,Sunday,1,Burger,10
26/01/25,Sunday,2,Sandwich,0
26/01/25,Sunday,2,Pizza,10
26/01/25,Sunday,2,Burger,3
26/01/25,Sunday,2,Burger,7
26/01/25,Sunday,2,Sandwich,8
26/01/25,Sunday,2,Salad,3
26/01/25,Sunday,3,Sushi,4
26/01/25,Sunday,3,Curry,5
26/01/25,Sunday,3,Pizza,6
26/01/25,Sunday,3,Curry,8
26/01/25,Sunday,4,Burger,7
26/01/25,Sunday,4,Salad,2
26/01/25,Sunday,4,Salad,7
26/01/25,Sunday,4,Salad,7
26/01/25,Sunday,4,Tacos,9
26/01/25,Sunday,4,Sushi,1
26/01/25,Sunday,4,Salad,7
26/01/25,Sunday,4,Pizza,0
26/01/25,Sunday,5,Tacos,0
26/01/25,Sunday,5,Pizza,5
26/01/25,Sunday,5,Salad,6
26/01/25,Sunday,5,Salad,2
26/01/25,Sunday,6,Curry,9
26/01/25,Sunday,6,Curry,7
26/01/25,Sunday,6,Curry,7
26/01/25,Sunday,6,Sandwich,10
26/01/25,Sunday,6,Sandwich,6
26/01/25,Sunday,6,Salad,4
26/01/25,Sunday,6,Sushi,3
26/01/25,Sunday,6,Burger,3
26/01/25,Sunday,7,Salad,9
26/01/25,Sunday,7,Sandwich,1
26/01/25,Sunday,7,Soup,5
26/01/25,Sunday,8,Burger,1
26/01/25,Sunday,8,Burger,4
26/01/25,Sunday,8,Burger,8
26/01/25,Sunday,8,Sandwich,4
26/01/25,Sunday,9,Tacos,6
26/01/25,Sunday,9,Tacos,1
26/01/25,Sunday,9,Sandwich,9
26/01/25,Sunday,10,Sandwich,9
26/01/25,Sunday,10,Burger,10
26/01/25,Sunday,10,Salad,2
26/01/25,Sunday,11,Pizza,10
26/01/25,Sunday,11,Sushi,1
26/01/25,Sunday,11,Pizza,4
26/01/25,Sunday,11,Burger,1
26/01/25,Sunday,12,Sandwich,10
26/01/25,Sunday,12,Sandwich,0
26/01/25,Sunday,12,Sushi,2
26/01/25,Sunday,12,Sandwich,5
26/01/25,Sunday,12,Burger,2
26/01/25,Sunday,12,Curry,1
26/01/25,Sunday,12,Salad,10
26/01/25,Sunday,12,Sandwich,3
26/01/25,Sunday,13,Sandwich,4
26/01/25,Sunday,13,Sandwich,5
26/01/25,Sunday,13,Sandwich,5
26/01/25,Sunday,14,Burger,8
26/01/25,Sunday,14,Burger,4
26/01/25,Sunday,14,Pizza,8
26/01/25,Sunday,14,Salad,9
26/01/25,Sunday,14,Burger,0
26/01/25,Sunday,14,Salad,2
26/01/25,Sunday,14,Tacos,4
26/01/25,Sunday,14,Burger,1
26/01/25,Sunday,15,Curry,6
26/01/25,Sunday,15,Sandwich,10
26/01/25,Sunday,15,Sandwich,9
26/01/25,Sunday,15,Burger,8
26/01/25,Sunday,15,Burger,0
26/01/25,Sunday,15,Burger,8
26/01/25,Sunday,15,Burger,0
26/01/25,Sunday,16,Sandwich,2
26/01/25,Sunday,16,Soup,7
26/01/25,Sunday,16,Burger,6
26/01/25,Sunday,16,Pizza,10
26/01/25,Sunday,16,Sandwich,10
26/01/25,Sunday,17,Curry,8
26/01/25,Sunday,17,Pizza,10
26/01/25,Sunday,17,Sushi,4
26/01/25,Sunday,18,Soup,8
26/01/25,Sunday,18,Pizza,5
26/01/25,Sunday,18,Tacos,5
26/01/25,Sunday,18,Sushi,10
26/01/25,Sunday,19,Pizza,2
26/01/25,Sunday,19,Tacos,0
26/01/25,Sunday,19,Sandwich,5
26/01/25,Sunday,19,Salad,1
26/01/25,Sunday,19,Soup,8
26/01/25,Sunday,20,Soup,6
26/01/25,Sunday,20,Pizza,3
26/01/25,Sunday,20,Soup,3
26/01/25,Sunday,20,Soup,10
26/01/25,Sunday,20,Curry,3
26/01/25,Sunday,20,Salad,1
26/01/25,Sunday,20,Sushi,6
26/01/25,Sunday,20,Sandwich,6
26/01/25,Sunday,21,Burger,10
26/01/25,Sunday,21,Soup,4
26/01/25,Sunday,21,Burger,7
26/01/25,Sunday,21,Sandwich,4
26/01/25,Sunday,21,Salad,1
26/01/25,Sunday,21,Sandwich,4
26/01/25,Sunday,21,Burger,9
26/01/25,Sunday,22,Burger,0
26/01/25,Sunday,22,Pizza,0
26/01/25,Sunday,22,Sandwich,1
26/01/25,Sunday,22,Tacos,0
26/01/25,Sunday,23,Curry,8
26/01/25,Sunday,23,Curry,10
26/01/25,Sunday,23,Sandwich,9
